screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
seattletimes,2020-05-19T06:54:27Z,"Life under the cloud of the coronavirus pandemic has been undeniably stressful. But people are slowing down, cooking at home, taking time for family and more — these are lessons that should be carried into post-pandemic life.  https://t.co/vYvZkiDqUr",10,24,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262637725896802304
seattletimes,2020-05-19T06:26:39Z,"The U.S. military’s mystery space plane rocketed into orbit again Sunday, this time with an extra load of science experiments. https://t.co/48B35rbuBl",3,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262630729680371712
seattletimes,2020-05-19T05:57:33Z,"A group in Spokane has rebuilt a memorial for victims of the coronavirus pandemic after it was vandalized by protesters on Friday.
https://t.co/cMNEK2bn3h",14,44,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262623406450769923
seattletimes,2020-05-19T05:34:44Z,"As we remain close to the home for the immediate future, indulge your wanderlust with these five excellent books about travel and international cultures. https://t.co/mNhmFIwqm5",5,14,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262617666348552192
seattletimes,2020-05-19T05:14:07Z,"Bike shops across the nation are seeing a spike in demand with kids at home, gyms closed and commuters wanting to avoid crowded public transit. https://t.co/W2BTbtq9o5",10,64,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262612478380453888
seattletimes,2020-05-19T04:59:35Z,"President Donald Trump said Monday that he is taking a malaria drug to lessen symptoms should he get the new coronavirus, even though the drug is unproven for fighting COVID-19. https://t.co/GdnPNfVYRQ",8,39,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262608820272054272
seattletimes,2020-05-19T04:44:52Z,A 26-year-old man is accused of killing his grandparents and setting their Key Peninsula house on fire.  https://t.co/m7IcdOd3OW,5,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262605117632765952
seattletimes,2020-05-19T04:31:28Z,"Bike shops across the nation are seeing a spike in demand with kids at home, gyms closed and commuters wanting to avoid crowded public transit. https://t.co/SBlDAUdLXw",19,52,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262601743336181760
seattletimes,2020-05-19T04:11:53Z,Apple is rethinking the shopping experience in its stores. Don't expect to be able wander in just for fun.  https://t.co/NQbJEAJvJY,3,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262596814601060352
seattletimes,2020-05-19T03:58:22Z,"A coronavirus testing project, on which Amazon expects to spend some $300 million in three months, is the most visible element of a broad corporate effort to deal with the pandemic. Here's a look at what Amazon is trying. https://t.co/TSNoIV5FLr",12,26,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262593415499386881
seattletimes,2020-05-19T03:44:13Z,"NEW: The state Department of Health says that Seattle Children's hospital, where children previously died of Aspergillus, detected more signs of the mold. https://t.co/XtBzf9nvFh",14,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262589852924686337
seattletimes,2020-05-19T03:29:51Z,"A report sets out how Google used a series of acquisitions to build a controlling position in the technology ecosystem that delivers ads across the web, and now uses that power to exclude competitors and monopolize the market. https://t.co/mdAPBRCKUD",10,15,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262586238890127366
seattletimes,2020-05-19T03:16:40Z,The death of Berisford Anthony Morse from complications due to COVID-19 is the state Department of Corrections' first on-duty death from the illness involving a correctional officer. https://t.co/PKIVNjpOQk,15,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262582919228526592
seattletimes,2020-05-19T03:01:38Z,A team of military investigators arrived in British Columbia on Monday to begin searching for answers into a deadly Snowbirds jet crash. https://t.co/oJHQy6e2TW,5,8,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262579138176716800
seattletimes,2020-05-19T02:47:39Z,"“Straight-up fire” in his veins: In a stark example of the newly discovered severe inflammatory syndrome linked to the coronavirus that has been identified in about 200 children, one previously healthy teen was hospitalized with heart failure. https://t.co/iYzz7SA0Mh",18,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262575619671457792
seattletimes,2020-05-19T02:33:28Z,"RT @OlympiaJoe: Pet groomers can restart in 2nd phase of @GovInslee's four-part coronavirus reopening plan.

Inslee issued safety guidelines for groomers tonight.

Ten WA counties - Asotin joined the list today - can start 2nd phase now.

#COVID19 updates @seattletimes: https://t.co/5tEy4Pi95S",9,0,,OlympiaJoe,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1262572049714704385
seattletimes,2020-05-19T02:23:47Z,"NEW: Dental offices throughout the state are reopening this week, and while dentists say they’re taking numerous precautions to protect patients and employees from coronavirus exposure, some hygienists still have concerns about returning to work. https://t.co/rRijrmJ8cU",6,14,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262569611779858433
seattletimes,2020-05-19T02:10:39Z,"Uber has cut 3,000 jobs from its workforce, its second major wave of layoffs in two weeks as the coronavirus slashed demand for rides. https://t.co/avq0Jzz7vN",7,0,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262566307528146945
seattletimes,2020-05-19T01:57:02Z,"Congressional Democrats say the State Department watchdog fired by President Trump last week was investigating possible impropriety in a massive arms sales to Saudi Arabia last year, adding new questions to the watchdog’s abrupt dismissal. https://t.co/l04EyiSXh8",20,39,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262562880718811142
seattletimes,2020-05-19T01:42:58Z,A look at the recent political rhetoric and the reality behind claims about a plot against Michael Flynn and claims about former Vice President Joe Biden's son Hunter. And the president continues to spread falsehoods about the pandemic. https://t.co/i6LfYFhJoz,5,2,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262559339576995844
seattletimes,2020-05-19T01:26:57Z,"An experimental vaccine against the coronavirus showed encouraging results in very early testing, triggering hoped-for immune responses in eight healthy, middle-aged volunteers, its maker announced. https://t.co/dRtpRZTJNt",10,28,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262555308980928514
seattletimes,2020-05-19T01:13:39Z,"Shipping companies are canceling sailings, which can ""create a ripple effect across the whole supply chain."" https://t.co/aia4vaQspj",20,22,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262551962299576322
seattletimes,2020-05-19T01:00:07Z,J.C. Penney will permanently close nearly 30% of its 846 stores as part of a restructuring under bankruptcy protection. https://t.co/Pz16lDd8Lv,6,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262548555006443520
seattletimes,2020-05-19T00:44:55Z,Nordstrom will close its three high-end Jeffrey fashion boutiques and announced the departure of its fashion director for designer goods. https://t.co/EnL2yJaNCu,7,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262544731969593354
seattletimes,2020-05-19T00:30:34Z,"Remembering the eruption of Mount St. Helens, 40 years on.

See more photos and learn why Mount St. Helens’ mysteries still astound scientists, 40 years after eruption: https://t.co/cj2WtD2FZP https://t.co/ku3N57kpvD",47,154,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262541119038070784
seattletimes,2020-05-19T00:16:23Z,"Unless the West Seattle Bridge’s cracked mainspan can be shored up soon, it’s headed toward a “partial collapse” that could spread and destroy adjoining parts of the concrete crossing, a new report says. https://t.co/ArojafAV03",3,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262537551270862850
seattletimes,2020-05-19T00:05:14Z,Nonprofits around the Seattle area have found a way to support afflicted frontline workers: Supporting local restaurants by coordinating meal purchases and donations to healthcare workers. https://t.co/HVOf8i1vg3,8,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262534743083683841
seattletimes,2020-05-18T23:36:23Z,A 26-year-old man is accused of killing his grandparents and setting their Key Peninsula house on fire. https://t.co/HFISsiZUr8,4,0,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1262527483997556736
